match_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,League_1.0,League_1729.0
2418,659369.0,-1.0,5.0,2.0,5.0,0.0,1.0,0,1
2419,659370.0,10.0,-9.0,5.0,2.0,1.0,2.0,0,1
2420,659371.0,22.0,-7.0,7.0,3.0,2.0,1.0,0,1
2421,659372.0,-9.0,6.0,1.0,8.0,0.0,0.0,0,1
2422,659373.0,-7.0,-6.0,3.0,2.0,1.0,0.0,0,1
2423,659374.0,-2.0,-1.0,5.0,3.0,1.0,1.0,0,1
2424,659375.0,5.0,-6.0,5.0,2.0,1.0,1.0,0,1
2425,659376.0,15.0,-5.0,8.0,3.0,3.0,0.0,0,1
2427,659378.0,-12.0,10.0,1.0,5.0,0.0,2.0,0,1
2428,658603.0,16.0,18.0,8.0,7.0,0.0,1.0,0,1
2429,658604.0,3.0,0.0,6.0,1.0,0.0,0.0,0,1
2430,658605.0,-6.0,0.0,3.0,5.0,0.0,1.0,0,1
2431,658606.0,0.0,-13.0,3.0,2.0,1.0,1.0,0,1
2432,658607.0,-2.0,-11.0,1.0,1.0,0.0,0.0,0,1
2433,658608.0,-9.0,4.0,3.0,5.0,0.0,1.0,0,1
2434,658609.0,-2.0,15.0,1.0,7.0,0.0,2.0,0,1
2435,658610.0,-12.0,2.0,1.0,6.0,1.0,1.0,0,1
2436,658611.0,0.0,-1.0,5.0,4.0,0.0,1.0,0,1
2437,658612.0,13.0,0.0,8.0,2.0,0.0,0.0,0,1
2438,658613.0,15.0,-3.0,7.0,2.0,0.0,0.0,0,1
2439,658614.0,-1.0,-11.0,4.0,1.0,1.0,0.0,0,1
2440,658615.0,5.0,15.0,7.0,8.0,0.0,1.0,0,1
2441,658616.0,5.0,15.0,7.0,6.0,1.0,1.0,0,1
2442,658617.0,-5.0,-2.0,3.0,1.0,0.0,0.0,0,1
2443,658618.0,-1.0,-1.0,5.0,3.0,0.0,2.0,0,1
2444,658619.0,-1.0,1.0,1.0,4.0,0.0,0.0,0,1
2445,658620.0,-13.0,-3.0,1.0,1.0,1.0,1.0,0,1
2446,658621.0,-1.0,15.0,5.0,8.0,0.0,2.0,0,1
2447,658622.0,-11.0,2.0,2.0,4.0,0.0,2.0,0,1
2448,658623.0,14.0,9.0,8.0,8.0,2.0,0.0,0,1
2449,658624.0,10.0,-8.0,5.0,3.0,2.0,0.0,0,1
2450,658625.0,1.0,15.0,4.0,7.0,0.0,0.0,0,1
2451,658626.0,3.0,-15.0,5.0,0.0,1.0,0.0,0,1
2452,658627.0,-1.0,-4.0,3.0,3.0,0.0,1.0,0,1
2453,658628.0,-4.0,-2.0,1.0,5.0,0.0,0.0,0,1
2454,658629.0,-5.0,-2.0,1.0,5.0,1.0,1.0,0,1
2455,658630.0,-12.0,-2.0,1.0,1.0,0.0,0.0,0,1
2456,658631.0,-7.0,1.0,2.0,4.0,0.0,0.0,0,1
2457,658632.0,17.0,2.0,9.0,6.0,0.0,1.0,0,1
2458,658633.0,16.0,-11.0,8.0,1.0,1.0,0.0,0,1
2460,658671.0,-12.0,18.0,3.0,9.0,0.0,2.0,0,1
2461,658672.0,-1.0,-3.0,4.0,2.0,0.0,0.0,0,1
2462,658673.0,-3.0,13.0,4.0,8.0,0.0,2.0,0,1
2463,658674.0,-15.0,-2.0,0.0,3.0,2.0,0.0,0,1
2464,658675.0,6.0,1.0,7.0,4.0,0.0,1.0,0,1
2465,658676.0,-3.0,14.0,5.0,6.0,1.0,0.0,0,1
2466,658677.0,-3.0,5.0,3.0,6.0,0.0,1.0,0,1
2467,658678.0,-1.0,-4.0,2.0,1.0,0.0,0.0,0,1
2468,658679.0,13.0,0.0,8.0,4.0,0.0,0.0,0,1
2469,658680.0,-6.0,-16.0,2.0,0.0,0.0,0.0,0,1
2470,658681.0,0.0,-5.0,4.0,4.0,2.0,0.0,0,1
2471,658682.0,-1.0,-4.0,4.0,4.0,2.0,0.0,0,1
2472,658683.0,15.0,19.0,8.0,8.0,0.0,2.0,0,1
2473,658684.0,-5.0,-2.0,3.0,2.0,0.0,0.0,0,1
2474,658685.0,-2.0,2.0,2.0,6.0,1.0,1.0,0,1
2475,658686.0,-15.0,-8.0,1.0,4.0,0.0,2.0,0,1
2476,658687.0,4.0,7.0,6.0,7.0,0.0,1.0,0,1
2477,658688.0,13.0,-1.0,6.0,4.0,2.0,0.0,0,1
2478,658689.0,-5.0,-1.0,3.0,3.0,0.0,1.0,0,1
2479,658690.0,12.0,-2.0,7.0,2.0,2.0,0.0,0,1
2480,658691.0,-3.0,-13.0,4.0,2.0,0.0,2.0,0,1
2481,658692.0,-1.0,-7.0,4.0,2.0,0.0,0.0,0,1
2482,658693.0,-7.0,-4.0,3.0,4.0,0.0,0.0,0,1
2483,658694.0,3.0,17.0,5.0,9.0,0.0,2.0,0,1
2484,658695.0,0.0,14.0,4.0,7.0,0.0,1.0,0,1
2485,658696.0,-8.0,5.0,4.0,6.0,1.0,1.0,0,1
2486,658697.0,-12.0,1.0,1.0,5.0,1.0,0.0,0,1
2487,658698.0,14.0,-3.0,6.0,2.0,0.0,0.0,0,1
2488,839796.0,-4.0,-11.0,4.0,2.0,1.0,1.0,0,1
2489,839797.0,1.0,7.0,4.0,5.0,0.0,2.0,0,1
2490,839799.0,-7.0,-10.0,3.0,2.0,0.0,1.0,0,1
2491,839800.0,32.0,-2.0,8.0,2.0,2.0,0.0,0,1
2492,839801.0,9.0,7.0,4.0,5.0,0.0,2.0,0,1
2493,839802.0,16.0,-8.0,8.0,1.0,1.0,0.0,0,1
2494,839803.0,0.0,-8.0,4.0,1.0,1.0,1.0,0,1
2495,839804.0,3.0,8.0,7.0,5.0,3.0,0.0,0,1
2496,839805.0,1.0,-9.0,3.0,3.0,0.0,0.0,0,1
2497,840184.0,-16.0,0.0,2.0,0.0,0.0,0.0,0,1
2498,839904.0,12.0,1.0,5.0,4.0,3.0,0.0,0,1
2499,839905.0,15.0,-11.0,6.0,1.0,1.0,0.0,0,1
2500,839906.0,-5.0,-3.0,3.0,2.0,2.0,0.0,0,1
2501,839907.0,2.0,-7.0,3.0,3.0,1.0,0.0,0,1
2502,839908.0,0.0,0.0,3.0,2.0,0.0,0.0,0,1
2503,839909.0,-6.0,3.0,2.0,5.0,0.0,2.0,0,1
2504,839910.0,-1.0,31.0,3.0,8.0,0.0,1.0,0,1
2505,839911.0,-5.0,-17.0,1.0,2.0,1.0,0.0,0,1
2506,839912.0,1.0,-5.0,3.0,2.0,0.0,3.0,0,1
2508,839914.0,10.0,-6.0,5.0,2.0,2.0,0.0,0,1
2509,839915.0,12.0,5.0,6.0,4.0,2.0,0.0,0,1
2510,839916.0,-4.0,24.0,3.0,8.0,1.0,2.0,0,1
2511,839917.0,-3.0,-4.0,2.0,3.0,1.0,1.0,0,1
2512,839918.0,-3.0,-11.0,2.0,2.0,2.0,0.0,0,1
2513,839919.0,1.0,-4.0,2.0,3.0,1.0,2.0,0,1
2514,839920.0,-2.0,-11.0,2.0,1.0,1.0,1.0,0,1
2515,839921.0,-1.0,1.0,2.0,4.0,1.0,1.0,0,1
2517,839923.0,-7.0,2.0,3.0,3.0,0.0,0.0,0,1
2518,839924.0,-1.0,-1.0,4.0,3.0,1.0,1.0,0,1
2519,839925.0,-8.0,-2.0,1.0,4.0,0.0,1.0,0,1
2520,839926.0,-8.0,11.0,1.0,6.0,0.0,2.0,0,1
2521,839927.0,-5.0,-2.0,3.0,2.0,0.0,1.0,0,1
2522,839928.0,-8.0,-2.0,2.0,4.0,1.0,1.0,0,1
2524,839930.0,3.0,1.0,3.0,3.0,2.0,1.0,0,1
2525,839931.0,9.0,-3.0,5.0,2.0,0.0,1.0,0,1
2526,839932.0,3.0,8.0,5.0,5.0,0.0,3.0,0,1
2527,839933.0,16.0,1.0,7.0,2.0,3.0,0.0,0,1
2528,839934.0,-2.0,-1.0,3.0,3.0,2.0,1.0,0,1
2529,839935.0,-6.0,-7.0,1.0,3.0,0.0,0.0,0,1
2530,839936.0,-7.0,8.0,2.0,5.0,1.0,1.0,0,1
2531,839937.0,3.0,7.0,3.0,6.0,0.0,1.0,0,1
2532,839938.0,2.0,0.0,4.0,2.0,0.0,2.0,0,1
2533,839939.0,3.0,-4.0,5.0,1.0,1.0,0.0,0,1
2534,839940.0,-10.0,-1.0,1.0,2.0,1.0,1.0,0,1
2535,839941.0,-3.0,1.0,4.0,4.0,0.0,1.0,0,1
2536,839942.0,-2.0,-2.0,2.0,4.0,1.0,1.0,0,1
2537,839943.0,11.0,0.0,7.0,3.0,3.0,0.0,0,1
2538,839944.0,5.0,-2.0,4.0,2.0,3.0,0.0,0,1
2539,839945.0,7.0,1.0,6.0,4.0,1.0,1.0,0,1
2540,839946.0,-2.0,-3.0,3.0,1.0,2.0,0.0,0,1
2541,839947.0,2.0,3.0,3.0,3.0,0.0,2.0,0,1
2542,839948.0,-2.0,-1.0,3.0,2.0,2.0,1.0,0,1
2543,839949.0,0.0,0.0,2.0,4.0,1.0,1.0,0,1
2544,839950.0,-4.0,6.0,1.0,6.0,0.0,1.0,0,1
2545,839951.0,0.0,2.0,3.0,4.0,1.0,1.0,0,1
2546,839952.0,3.0,1.0,4.0,5.0,0.0,2.0,0,1
2547,839953.0,-11.0,-11.0,2.0,1.0,0.0,0.0,0,1
2548,839954.0,7.0,0.0,5.0,4.0,2.0,0.0,0,1
2549,839955.0,2.0,1.0,5.0,4.0,1.0,2.0,0,1
2550,839956.0,-4.0,-4.0,1.0,2.0,2.0,1.0,0,1
2551,839957.0,-4.0,3.0,1.0,5.0,0.0,1.0,0,1
2552,839958.0,3.0,-1.0,3.0,3.0,2.0,0.0,0,1
2553,839959.0,0.0,3.0,4.0,5.0,0.0,1.0,0,1
2554,839960.0,-11.0,2.0,1.0,3.0,1.0,1.0,0,1
2555,839961.0,-4.0,-3.0,1.0,2.0,1.0,1.0,0,1
2556,839962.0,7.0,-4.0,4.0,3.0,0.0,0.0,0,1
2557,839963.0,3.0,4.0,5.0,5.0,1.0,1.0,0,1
2558,839964.0,5.0,-4.0,6.0,1.0,2.0,0.0,0,1
2559,839965.0,1.0,-5.0,4.0,1.0,2.0,1.0,0,1
2560,839966.0,1.0,-2.0,3.0,2.0,0.0,2.0,0,1
2561,839967.0,4.0,7.0,5.0,4.0,2.0,1.0,0,1
2562,839968.0,-6.0,-8.0,4.0,2.0,1.0,0.0,0,1
2563,839969.0,-1.0,1.0,2.0,5.0,0.0,1.0,0,1
2564,839970.0,3.0,-1.0,4.0,3.0,0.0,2.0,0,1
2565,839971.0,1.0,13.0,4.0,6.0,0.0,0.0,0,1
2566,839972.0,-4.0,3.0,2.0,5.0,0.0,1.0,0,1
2567,839973.0,-1.0,1.0,4.0,3.0,0.0,1.0,0,1
2568,839974.0,12.0,7.0,5.0,7.0,2.0,0.0,0,1
2569,839975.0,2.0,0.0,5.0,4.0,2.0,1.0,0,1
2570,839976.0,-4.0,3.0,1.0,5.0,1.0,1.0,0,1
2571,839977.0,-8.0,5.0,1.0,5.0,2.0,0.0,0,1
2572,839978.0,1.0,-4.0,3.0,2.0,3.0,0.0,0,1
2573,839979.0,-2.0,4.0,3.0,5.0,0.0,2.0,0,1
2575,839981.0,-5.0,2.0,1.0,4.0,1.0,1.0,0,1
2576,839982.0,6.0,-4.0,4.0,4.0,0.0,2.0,0,1
2577,839983.0,2.0,-4.0,4.0,3.0,0.0,0.0,0,1
2578,839984.0,13.0,-2.0,6.0,4.0,3.0,0.0,0,1
2579,839985.0,3.0,-3.0,4.0,2.0,1.0,1.0,0,1
2580,839986.0,2.0,7.0,4.0,5.0,2.0,1.0,0,1
2581,839987.0,4.0,-1.0,5.0,2.0,1.0,2.0,0,1
2582,839988.0,-4.0,-6.0,4.0,1.0,0.0,1.0,0,1
2583,839989.0,1.0,3.0,4.0,3.0,0.0,0.0,0,1
2584,839990.0,-5.0,-10.0,3.0,3.0,0.0,0.0,0,1
2585,839991.0,-6.0,6.0,2.0,6.0,0.0,0.0,0,1
2586,839992.0,-7.0,-11.0,1.0,2.0,1.0,1.0,0,1
2587,839993.0,5.0,11.0,4.0,7.0,2.0,1.0,0,1
2588,839994.0,13.0,3.0,6.0,5.0,1.0,0.0,0,1
2589,839995.0,8.0,-2.0,7.0,3.0,0.0,3.0,0,1
2590,839996.0,-8.0,1.0,1.0,4.0,0.0,1.0,0,1
2591,839997.0,1.0,-4.0,4.0,3.0,1.0,0.0,0,1
2592,839998.0,1.0,2.0,4.0,4.0,0.0,2.0,0,1
2593,839999.0,-10.0,-6.0,2.0,1.0,1.0,2.0,0,1
2594,840000.0,-4.0,0.0,4.0,3.0,0.0,2.0,0,1
2595,840001.0,-5.0,-6.0,1.0,1.0,1.0,0.0,0,1
2596,840002.0,5.0,2.0,4.0,4.0,0.0,0.0,0,1
2597,840003.0,-1.0,1.0,3.0,4.0,1.0,0.0,0,1
2598,839824.0,5.0,4.0,4.0,1.0,0.0,0.0,0,1
2599,839825.0,-13.0,-3.0,2.0,3.0,0.0,3.0,0,1
2600,839826.0,6.0,1.0,5.0,3.0,0.0,0.0,0,1
2601,839827.0,-11.0,-1.0,1.0,5.0,1.0,1.0,0,1
2602,839828.0,6.0,10.0,4.0,4.0,0.0,0.0,0,1
2603,839829.0,-7.0,18.0,2.0,8.0,2.0,1.0,0,1
2604,839830.0,-8.0,4.0,1.0,5.0,1.0,1.0,0,1
2605,839831.0,-8.0,0.0,2.0,4.0,1.0,1.0,0,1
2606,839832.0,-10.0,1.0,3.0,6.0,1.0,2.0,0,1
2607,839833.0,-16.0,35.0,2.0,8.0,1.0,2.0,0,1
2608,840004.0,3.0,-9.0,5.0,2.0,1.0,0.0,0,1
2609,840005.0,0.0,-5.0,4.0,3.0,0.0,0.0,0,1
2610,840006.0,1.0,-1.0,4.0,4.0,1.0,1.0,0,1
2611,840007.0,-3.0,-2.0,2.0,2.0,0.0,2.0,0,1
2612,840008.0,3.0,-8.0,4.0,1.0,2.0,0.0,0,1
2613,840009.0,-1.0,15.0,2.0,7.0,0.0,1.0,0,1
2614,840010.0,-1.0,-5.0,3.0,4.0,0.0,0.0,0,1
2615,840011.0,3.0,-6.0,4.0,1.0,2.0,1.0,0,1
2616,840012.0,-5.0,9.0,2.0,7.0,1.0,2.0,0,1
2617,840013.0,-4.0,7.0,3.0,5.0,3.0,0.0,0,1
2618,840055.0,4.0,7.0,5.0,5.0,3.0,0.0,0,1
2619,840056.0,2.0,-2.0,4.0,5.0,1.0,0.0,0,1
2620,840057.0,3.0,-3.0,5.0,2.0,2.0,0.0,0,1
2621,840058.0,-2.0,-8.0,2.0,3.0,1.0,1.0,0,1
2622,840059.0,10.0,1.0,5.0,4.0,1.0,0.0,0,1
2623,840060.0,1.0,6.0,2.0,6.0,0.0,2.0,0,1
2624,840061.0,-3.0,15.0,3.0,7.0,0.0,2.0,0,1
2625,840062.0,2.0,-2.0,4.0,2.0,0.0,1.0,0,1
2626,840063.0,-5.0,-4.0,2.0,3.0,1.0,0.0,0,1
2627,840064.0,-5.0,-12.0,3.0,1.0,1.0,1.0,0,1
2628,840065.0,15.0,5.0,7.0,5.0,3.0,0.0,0,1
2629,840066.0,8.0,12.0,6.0,6.0,1.0,1.0,0,1
2630,840067.0,-8.0,-6.0,3.0,2.0,0.0,3.0,0,1
2631,840068.0,4.0,-4.0,4.0,2.0,1.0,0.0,0,1
2632,840069.0,1.0,-1.0,4.0,2.0,0.0,1.0,0,1
2633,840070.0,-11.0,3.0,1.0,4.0,1.0,1.0,0,1
2634,840071.0,-5.0,6.0,1.0,6.0,0.0,1.0,0,1
2635,840072.0,-7.0,0.0,3.0,3.0,1.0,1.0,0,1
2636,840073.0,-6.0,4.0,4.0,5.0,0.0,2.0,0,1
2638,840075.0,-2.0,-4.0,3.0,2.0,2.0,1.0,0,1
2639,840076.0,4.0,-3.0,5.0,3.0,0.0,1.0,0,1
2640,840077.0,7.0,14.0,6.0,7.0,0.0,3.0,0,1
2641,840078.0,-5.0,9.0,3.0,6.0,0.0,2.0,0,1
2642,840079.0,12.0,-8.0,6.0,3.0,2.0,1.0,0,1
2644,840081.0,-4.0,1.0,3.0,4.0,0.0,0.0,0,1
2645,840082.0,6.0,4.0,5.0,4.0,0.0,2.0,0,1
2646,840083.0,-3.0,-6.0,2.0,1.0,0.0,2.0,0,1
2647,840084.0,-5.0,-5.0,2.0,4.0,2.0,0.0,0,1
2649,840086.0,10.0,-3.0,6.0,2.0,1.0,1.0,0,1
2650,840087.0,-12.0,13.0,1.0,7.0,0.0,2.0,0,1
2651,840088.0,-4.0,-8.0,2.0,3.0,1.0,0.0,0,1
2652,840089.0,-2.0,7.0,3.0,6.0,1.0,2.0,0,1
2653,840090.0,-8.0,-2.0,3.0,3.0,1.0,1.0,0,1
2654,840091.0,-5.0,-4.0,4.0,3.0,1.0,0.0,0,1
2655,840092.0,-6.0,7.0,1.0,5.0,1.0,2.0,0,1
2656,840093.0,1.0,-4.0,3.0,2.0,0.0,3.0,0,1
2657,840094.0,2.0,1.0,4.0,4.0,1.0,0.0,0,1
2658,840095.0,14.0,-10.0,7.0,3.0,0.0,1.0,0,1
2659,840096.0,12.0,-3.0,6.0,2.0,2.0,0.0,0,1
2660,840097.0,2.0,3.0,5.0,3.0,1.0,2.0,0,1
2661,840098.0,-2.0,9.0,2.0,6.0,0.0,1.0,0,1
2662,840099.0,-7.0,-9.0,2.0,3.0,2.0,1.0,0,1
2664,840101.0,0.0,-5.0,4.0,3.0,0.0,0.0,0,1
2665,840102.0,1.0,3.0,4.0,4.0,1.0,1.0,0,1
2666,840103.0,-5.0,5.0,4.0,5.0,0.0,3.0,0,1
2667,840104.0,-4.0,-2.0,2.0,3.0,2.0,0.0,0,1
2668,840105.0,5.0,-6.0,5.0,3.0,1.0,1.0,0,1
2669,840106.0,-5.0,-2.0,3.0,2.0,1.0,1.0,0,1
2670,840107.0,-10.0,0.0,3.0,3.0,2.0,0.0,0,1
2671,840108.0,-4.0,-3.0,2.0,3.0,0.0,0.0,0,1
2672,840109.0,1.0,14.0,3.0,7.0,1.0,2.0,0,1
2673,840110.0,9.0,-6.0,6.0,3.0,1.0,1.0,0,1
2674,840111.0,-9.0,16.0,3.0,8.0,0.0,3.0,0,1
2675,840112.0,-2.0,1.0,3.0,5.0,1.0,1.0,0,1
2676,840113.0,-6.0,0.0,1.0,4.0,0.0,2.0,0,1
2677,840114.0,6.0,4.0,4.0,5.0,2.0,1.0,0,1
2678,840115.0,13.0,11.0,7.0,6.0,2.0,0.0,0,1
2679,840116.0,12.0,-7.0,6.0,4.0,3.0,0.0,0,1
2680,840117.0,2.0,-3.0,5.0,2.0,1.0,1.0,0,1
2681,840118.0,-1.0,5.0,4.0,5.0,1.0,1.0,0,1
2682,840119.0,-4.0,1.0,3.0,3.0,2.0,0.0,0,1
2683,840120.0,0.0,5.0,3.0,4.0,0.0,3.0,0,1
2684,840121.0,-1.0,-1.0,3.0,4.0,1.0,1.0,0,1
2685,840122.0,-6.0,1.0,3.0,3.0,1.0,1.0,0,1
2686,840123.0,-8.0,-5.0,3.0,3.0,1.0,0.0,0,1
2687,840124.0,-5.0,-8.0,3.0,3.0,0.0,0.0,0,1
2688,840125.0,2.0,9.0,4.0,5.0,2.0,1.0,0,1
2689,840126.0,-3.0,4.0,3.0,5.0,0.0,3.0,0,1
2690,840127.0,-5.0,-3.0,3.0,3.0,0.0,3.0,0,1
2691,840128.0,-1.0,-2.0,3.0,4.0,1.0,0.0,0,1
2692,840129.0,3.0,-5.0,3.0,3.0,1.0,2.0,0,1
2693,840130.0,8.0,1.0,5.0,3.0,2.0,0.0,0,1
2694,840131.0,-7.0,-6.0,3.0,2.0,0.0,1.0,0,1
2695,840132.0,-2.0,-8.0,4.0,2.0,3.0,0.0,0,1
2696,840133.0,-3.0,8.0,2.0,7.0,0.0,3.0,0,1
2697,840134.0,13.0,0.0,7.0,4.0,1.0,1.0,0,1
2698,840135.0,15.0,-5.0,7.0,3.0,1.0,1.0,0,1
2699,840136.0,3.0,8.0,5.0,6.0,1.0,2.0,0,1
2700,840137.0,-1.0,-4.0,4.0,3.0,0.0,2.0,0,1
2701,840138.0,5.0,1.0,3.0,4.0,1.0,0.0,0,1
2702,840139.0,9.0,-7.0,5.0,2.0,2.0,0.0,0,1
2703,840140.0,-2.0,4.0,4.0,6.0,2.0,1.0,0,1
2704,840141.0,1.0,-6.0,3.0,3.0,1.0,1.0,0,1
2705,840142.0,-1.0,-10.0,4.0,1.0,0.0,1.0,0,1
2706,840143.0,-4.0,-3.0,3.0,3.0,0.0,2.0,0,1
2707,840144.0,-9.0,6.0,2.0,5.0,0.0,1.0,0,1
2708,839834.0,15.0,-12.0,7.0,2.0,3.0,0.0,0,1
2709,839835.0,4.0,-7.0,3.0,3.0,2.0,0.0,0,1
2710,839836.0,-3.0,9.0,3.0,5.0,0.0,0.0,0,1
2711,839837.0,1.0,-21.0,6.0,2.0,2.0,1.0,0,1
2712,839838.0,-7.0,4.0,5.0,4.0,0.0,0.0,0,1
2713,839839.0,1.0,-3.0,3.0,2.0,0.0,0.0,0,1
2714,839840.0,3.0,10.0,5.0,4.0,1.0,2.0,0,1
2715,839841.0,-5.0,-5.0,3.0,2.0,2.0,0.0,0,1
2716,839842.0,-2.0,-6.0,1.0,2.0,0.0,0.0,0,1
2717,839843.0,41.0,-10.0,9.0,3.0,3.0,0.0,0,1
2718,840145.0,6.0,-5.0,6.0,3.0,2.0,0.0,0,1
2719,840146.0,-3.0,4.0,3.0,5.0,1.0,1.0,0,1
2720,840147.0,3.0,0.0,5.0,4.0,2.0,1.0,0,1
2721,840148.0,-3.0,-3.0,3.0,3.0,1.0,0.0,0,1
2722,840149.0,1.0,4.0,4.0,4.0,1.0,1.0,0,1
2723,840150.0,-5.0,-10.0,3.0,2.0,1.0,0.0,0,1
2724,840151.0,-7.0,13.0,2.0,6.0,1.0,2.0,0,1
2725,840152.0,-5.0,6.0,3.0,3.0,1.0,0.0,0,1
2726,840153.0,-9.0,-4.0,1.0,3.0,0.0,2.0,0,1
2727,840154.0,10.0,8.0,6.0,5.0,0.0,3.0,0,1
2728,840155.0,13.0,-7.0,6.0,2.0,2.0,1.0,0,1
2729,840156.0,0.0,6.0,4.0,6.0,0.0,3.0,0,1
2730,840157.0,4.0,0.0,5.0,3.0,0.0,1.0,0,1
2731,840158.0,1.0,0.0,2.0,4.0,0.0,0.0,0,1
2732,840159.0,2.0,-3.0,4.0,3.0,0.0,1.0,0,1
2733,840160.0,1.0,-11.0,3.0,1.0,0.0,0.0,0,1
2734,840161.0,-5.0,-5.0,3.0,3.0,0.0,2.0,0,1
2736,840163.0,-3.0,11.0,3.0,6.0,0.0,3.0,0,1
2737,840164.0,-8.0,1.0,2.0,4.0,1.0,2.0,0,1
2738,840165.0,7.0,5.0,6.0,4.0,1.0,1.0,0,1
2739,840166.0,8.0,6.0,6.0,4.0,0.0,1.0,0,1
2741,840168.0,0.0,-2.0,3.0,3.0,2.0,1.0,0,1
2742,840169.0,0.0,-1.0,3.0,2.0,1.0,2.0,0,1
2743,840170.0,-4.0,3.0,3.0,4.0,0.0,0.0,0,1
2744,840171.0,-4.0,-4.0,2.0,4.0,1.0,2.0,0,1
2745,840172.0,-5.0,-4.0,3.0,3.0,3.0,0.0,0,1
2746,840173.0,-13.0,10.0,1.0,5.0,0.0,1.0,0,1
2747,840174.0,11.0,-7.0,6.0,2.0,2.0,1.0,0,1
2748,839798.0,-14.0,-8.0,1.0,2.0,1.0,0.0,0,1
2749,840175.0,12.0,12.0,6.0,7.0,2.0,0.0,0,1
2750,840176.0,-2.0,2.0,3.0,4.0,1.0,1.0,0,1
2751,840177.0,6.0,-6.0,5.0,1.0,2.0,1.0,0,1
2752,840178.0,-2.0,9.0,2.0,7.0,0.0,2.0,0,1
2753,840179.0,4.0,-1.0,5.0,2.0,0.0,2.0,0,1
2754,840180.0,1.0,1.0,3.0,5.0,0.0,0.0,0,1
2755,840181.0,-1.0,-11.0,4.0,2.0,1.0,1.0,0,1
2756,840182.0,-5.0,13.0,2.0,7.0,0.0,3.0,0,1
2757,840183.0,-3.0,-3.0,2.0,3.0,0.0,1.0,0,1
2758,840185.0,8.0,8.0,6.0,6.0,1.0,1.0,0,1
2759,840186.0,12.0,-2.0,7.0,4.0,0.0,0.0,0,1
2760,840187.0,-14.0,-6.0,1.0,3.0,0.0,1.0,0,1
2761,840188.0,2.0,-5.0,4.0,2.0,1.0,1.0,0,1
2762,840189.0,2.0,-5.0,4.0,2.0,1.0,1.0,0,1
2763,840190.0,-6.0,3.0,3.0,4.0,1.0,1.0,0,1
2764,840191.0,-6.0,3.0,1.0,4.0,0.0,2.0,0,1
2765,840192.0,-2.0,6.0,4.0,4.0,0.0,3.0,0,1
2766,840193.0,-15.0,-2.0,1.0,2.0,1.0,0.0,0,1
2767,840194.0,11.0,0.0,7.0,3.0,2.0,0.0,0,1
2768,840195.0,4.0,7.0,3.0,6.0,0.0,3.0,0,1
2769,840196.0,14.0,-1.0,7.0,2.0,2.0,1.0,0,1
2770,840197.0,-12.0,5.0,2.0,4.0,0.0,1.0,0,1
2771,840198.0,3.0,-3.0,4.0,3.0,2.0,1.0,0,1
2772,840199.0,-9.0,2.0,0.0,5.0,2.0,1.0,0,1
2773,840200.0,-8.0,-5.0,3.0,3.0,2.0,0.0,0,1
2775,840202.0,-13.0,2.0,1.0,3.0,1.0,0.0,0,1
2776,840203.0,-5.0,8.0,3.0,6.0,0.0,2.0,0,1
2777,840204.0,12.0,2.0,7.0,4.0,1.0,1.0,0,1
2778,840205.0,7.0,14.0,6.0,8.0,0.0,3.0,0,1
2779,840206.0,0.0,-11.0,3.0,1.0,0.0,1.0,0,1
2780,840207.0,-6.0,-7.0,2.0,1.0,0.0,0.0,0,1
2781,840208.0,1.0,-4.0,3.0,3.0,2.0,1.0,0,1
2782,840209.0,6.0,5.0,5.0,5.0,3.0,0.0,0,1
2783,840210.0,-4.0,-9.0,2.0,2.0,1.0,0.0,0,1
2785,840212.0,7.0,16.0,4.0,7.0,1.0,1.0,0,1
2786,840213.0,0.0,-16.0,4.0,1.0,0.0,3.0,0,1
2787,840214.0,1.0,5.0,2.0,4.0,0.0,3.0,0,1
2788,840215.0,1.0,3.0,3.0,3.0,2.0,0.0,0,1
2789,840216.0,17.0,-3.0,7.0,1.0,1.0,2.0,0,1
2790,840217.0,-13.0,-6.0,2.0,2.0,1.0,2.0,0,1
2791,840218.0,2.0,4.0,5.0,3.0,0.0,1.0,0,1
2792,840219.0,-6.0,7.0,1.0,6.0,0.0,2.0,0,1
2793,840220.0,-8.0,4.0,2.0,4.0,1.0,1.0,0,1
2795,840222.0,-11.0,0.0,1.0,4.0,0.0,0.0,0,1
2796,840223.0,-5.0,-5.0,2.0,2.0,1.0,2.0,0,1
2797,840224.0,13.0,-3.0,8.0,3.0,1.0,0.0,0,1
2798,840225.0,3.0,-12.0,5.0,1.0,1.0,0.0,0,1
2799,840226.0,1.0,-8.0,2.0,2.0,1.0,0.0,0,1
2800,840227.0,-6.0,-14.0,2.0,2.0,1.0,1.0,0,1
2801,840228.0,4.0,14.0,4.0,6.0,1.0,2.0,0,1
2802,840229.0,9.0,12.0,6.0,7.0,1.0,0.0,0,1
2803,840230.0,-5.0,-4.0,2.0,2.0,2.0,1.0,0,1
2804,840231.0,-2.0,-6.0,3.0,1.0,0.0,2.0,0,1
2805,840232.0,6.0,-1.0,5.0,2.0,0.0,3.0,0,1
2806,840233.0,-3.0,6.0,3.0,6.0,0.0,3.0,0,1
2807,840234.0,2.0,-4.0,3.0,3.0,0.0,0.0,0,1
2808,839844.0,9.0,-3.0,4.0,3.0,3.0,0.0,0,1
